time,hour,Wind Day Ahead Forecast [in MW],Wind Intraday Forecast [in MW],PV Day Ahead Forecast [in MW],PV Intraday Forecast [in MW],Day Ahead Price hourly [in EUR/MWh],Intraday Price Price Quarter Hourly  [in EUR/MWh],Intraday Price Hourly  [in EUR/MWh],Imbalance Price Quarter Hourly  [in EUR/MWh],Wind_DA_MWh,PV_DA_MWh
2021-04-19 22:00:00,88,35689,22000,0,0,295.04,344.1305974093214,334.521041028998,534.6,8922.25,0.0
2021-04-19 23:00:00,92,34071,21121,0,0,258.64,292.9935333425363,286.6869859236684,429.87,8517.75,0.0
2021-04-20 00:00:00,0,23062,20763,0,0,258.16,251.10731065029532,259.7154231668208,143.93,5765.5,0.0
2021-04-20 01:00:00,4,19546,18627,0,0,250.44,254.1951378153392,254.4470609858832,-0.759999999999998,4886.5,0.0
2021-04-20 02:00:00,8,16279,16382,0,0,250.12,240.8091482146404,248.3648889995248,282.01,4069.75,0.0
2021-04-20 03:00:00,12,14009,13967,0,0,255.68,269.584254898356,256.6721401606816,387.2,3502.25,0.0
2021-04-20 04:00:00,16,12874,12398,0,0,274.44,271.1250682199046,265.4696400585772,587.53,3218.5,0.0
2021-04-20 05:00:00,20,12475,11190,0,0,287.76,258.5624627690653,264.0578113925144,247.25,3118.75,0.0
2021-04-20 06:00:00,24,11802,10953,1358,1519,341.72,327.72469668312976,330.4281959689116,199.92999999999998,2950.5,339.5
2021-04-20 07:00:00,28,9857,9004,12218,12593,396.2,326.2511964078135,357.812319213838,371.09999999999997,2464.25,3054.5
2021-04-20 08:00:00,32,6042,5154,32763,33236,441.64,318.0098256831222,343.2316953823888,220.27,1510.5,8190.75
2021-04-20 09:00:00,36,3317,2479,56795,57786,368.0,281.9077765795059,275.8082049489724,284.95,829.25,14198.75
2021-04-20 10:00:00,40,2307,1581,77186,80883,278.12,223.4847088120642,233.7354184607864,71.2,576.75,19296.5
2021-04-20 11:00:00,44,1967,1401,89879,98696,249.08,174.7341142815681,205.8043191772996,-159.07,491.75,22469.75
2021-04-20 12:00:00,48,1868,2157,96015,106745,241.84,147.2584040973119,194.3092399828496,7.77,467.0,24003.75
2021-04-20 13:00:00,52,1896,3352,96960,108789,235.92,186.4563538320218,186.0664271764828,69.64999999999999,474.0,24240.0
2021-04-20 14:00:00,56,2004,4128,93396,105083,231.48,183.0998390829782,188.0684741141156,233.88,501.0,23349.0
2021-04-20 15:00:00,60,2305,5479,84625,92090,228.08,190.9079860539947,194.4798359120924,128.78,576.25,21156.25
2021-04-20 16:00:00,64,3033,7692,68857,74502,235.32,178.81303674601492,192.887317156044,248.18,758.25,17214.25
2021-04-20 17:00:00,68,4138,9095,47251,50112,279.52,218.6151645574378,222.1555955794596,108.47999999999999,1034.5,11812.75
2021-04-20 18:00:00,72,5590,10953,22817,24759,339.92,250.7281150334132,291.1952162316864,184.74,1397.5,5704.25
2021-04-20 19:00:00,76,8394,13615,5849,6797,400.0,342.3929493327865,354.10266400882,307.91999999999996,2098.5,1462.25
2021-04-20 20:00:00,80,12056,15068,340,459,406.92,331.53283583894347,354.8084323886824,180.48,3014.0,85.0
2021-04-20 21:00:00,84,13847,16190,0,0,375.68,306.8146651109074,330.0182834972568,322.87,3461.75,0.0
2021-04-20 22:00:00,88,13586,16659,0,0,347.64,286.42880169883733,307.4266101126708,427.98,3396.5,0.0
2021-04-20 23:00:00,92,11757,15504,0,0,300.0,231.01869788017592,222.8546851234728,424.58,2939.25,0.0
2021-04-21 00:00:00,0,10383,12726,0,0,267.0,242.17007791224148,240.3700928930176,617.12,2595.75,0.0
2021-04-21 01:00:00,4,8730,11130,0,0,252.32,233.8753709671774,234.94452088658,132.62,2182.5,0.0
2021-04-21 02:00:00,8,8504,10880,0,0,248.96,212.1847894795771,223.1738984266084,136.13,2126.0,0.0
2021-04-21 03:00:00,12,9019,12181,0,0,244.68,208.06601252352039,216.9471769695756,5.389999999999997,2254.75,0.0
2021-04-21 04:00:00,16,10937,14677,0,0,249.6,223.50948149298512,222.8383556405352,228.44,2734.25,0.0
2021-04-21 05:00:00,20,14153,17839,1,1,252.76,254.51633147865198,252.9498283685144,172.01,3538.25,0.25
2021-04-21 06:00:00,24,17931,22424,2015,2045,324.04,346.63492081912113,339.3150734265736,404.46000000000004,4482.75,503.75
2021-04-21 07:00:00,28,22423,26599,15302,16305,350.44,333.1159775420673,348.287981956018,68.46,5605.75,3825.5
2021-04-21 08:00:00,32,24625,29115,39097,43368,304.96,326.3335870025168,341.6200517998108,193.63000000000002,6156.25,9774.25
2021-04-21 09:00:00,36,26403,29874,66771,72867,236.56,227.2233047298639,234.061802185164,565.73,6600.75,16692.75
2021-04-21 10:00:00,40,30982,34420,89762,98865,206.72,220.097248993952,209.1121679882056,257.17,7745.5,22440.5
2021-04-21 11:00:00,44,36739,43175,102114,115566,231.24,171.4413441468216,190.7334292487868,98.64,9184.75,25528.5
2021-04-21 12:00:00,48,43332,50031,103469,118048,197.56,173.0317099765038,144.9080135263088,342.21,10833.0,25867.25
2021-04-21 13:00:00,52,51886,57354,99103,109205,187.48,196.4699817119405,144.8003984723344,473.94,12971.5,24775.75
2021-04-21 14:00:00,56,60913,65497,90834,94867,173.44,193.2934437294983,158.1985867613416,308.24,15228.25,22708.5
2021-04-21 15:00:00,60,70209,70497,79180,83657,166.48,194.6749111388413,177.3064138589552,198.19,17552.25,19795.0
2021-04-21 16:00:00,64,79502,77089,63600,69137,133.52,214.41186740073192,173.2324359127576,303.94,19875.5,15900.0
2021-04-21 17:00:00,68,86753,82081,43442,46881,168.24,228.4064097858602,220.5309954092876,74.61,21688.25,10860.5
2021-04-21 18:00:00,72,91713,87897,21908,23686,214.56,265.88631887720453,281.555297884106,57.879999999999995,22928.25,5477.0
2021-04-21 19:00:00,76,94755,94864,6227,6953,294.44,289.216688814791,327.1616728624536,3.4099999999999966,23688.75,1556.75
2021-04-21 20:00:00,80,96670,98788,382,484,312.08,317.36730388278613,328.5915392616752,307.79,24167.5,95.5
2021-04-21 21:00:00,84,97875,98126,0,0,279.6,280.381820222509,295.9648598459228,147.49,24468.75,0.0
2021-04-21 22:00:00,88,96476,95065,0,0,249.4,265.8729110791427,262.7085355059996,329.46,24119.0,0.0
2021-04-21 23:00:00,92,95953,91619,0,0,201.96,233.5545775526332,227.4053149633928,128.99,23988.25,0.0
2021-04-22 00:00:00,0,101060,89090,0,0,186.96,251.621541810252,234.4321626934276,117.06,25265.0,0.0
2021-04-22 01:00:00,4,99398,84880,0,0,187.16,259.2232519647211,248.8764065286712,413.11,24849.5,0.0
2021-04-22 02:00:00,8,99368,83159,0,0,177.4,281.2239039255502,256.9443705956532,9.450000000000003,24842.0,0.0
2021-04-22 03:00:00,12,98760,83528,0,0,187.12,264.1977914593462,253.9807979922384,149.0,24690.0,0.0
2021-04-22 04:00:00,16,99007,83975,0,0,188.84,264.9517836681083,264.1281032957692,114.72,24751.75,0.0
2021-04-22 05:00:00,20,99456,85027,3,3,200.0,261.8666727423863,271.8550444154424,363.78999999999996,24864.0,0.75
2021-04-22 06:00:00,24,101093,85430,2045,2141,266.92,384.4646368612134,371.7363611686548,548.1,25273.25,511.25
2021-04-22 07:00:00,28,97742,79921,14267,14667,330.28,385.96115678817966,388.7694097163716,145.32999999999998,24435.5,3566.75
2021-04-22 08:00:00,32,98944,79821,34882,35831,237.36,361.9762028845872,379.2621225839988,366.40999999999997,24736.0,8720.5
2021-04-22 09:00:00,36,105494,84621,57124,59833,170.88,320.4334471456567,309.0817468257676,67.88,26373.5,14281.0
2021-04-22 10:00:00,40,106133,82798,77050,81001,142.52,252.29561008824572,237.9818429571268,131.99,26533.25,19262.5
2021-04-22 11:00:00,44,104349,76316,92901,97414,115.88,205.6728903177936,219.9711560318492,-22.529999999999994,26087.25,23225.25
2021-04-22 12:00:00,48,104606,76022,101296,107725,70.68,161.8741650362225,183.3888221666628,-34.7,26151.5,25324.0
2021-04-22 13:00:00,52,106433,75468,103221,112618,0.28,146.4312434160708,130.81991902834,217.99,26608.25,25805.25
2021-04-22 14:00:00,56,108471,78567,98644,109374,0.24,86.6155162803616,125.3427367324276,-523.14,27117.75,24661.0
2021-04-22 15:00:00,60,110145,87480,87283,98064,6.12,-40.01031369431972,114.3315350092316,-969.94,27536.25,21820.75
2021-04-22 16:00:00,64,111720,93517,70185,79818,63.8,18.0537369076304,117.1628184998984,-308.76,27930.0,17546.25
2021-04-22 17:00:00,68,111809,101141,47844,54535,186.88,186.69081861442814,195.0989470043592,307.14,27952.25,11961.0
2021-04-22 18:00:00,72,107819,96748,23326,26220,206.28,270.8789220292354,277.7172389658188,301.26,26954.75,5831.5
2021-04-22 19:00:00,76,99901,89598,6310,7439,310.92,323.5620945381268,349.1461940784752,40.43,24975.25,1577.5
2021-04-22 20:00:00,80,93878,82996,446,610,337.68,318.5352276224508,341.8085282029636,186.95,23469.5,111.5
2021-04-22 21:00:00,84,90720,80554,0,0,313.0,321.4001585057762,325.2988646037764,393.4,22680.0,0.0
2021-04-22 22:00:00,88,87563,76887,0,0,267.0,290.8939301696711,288.2143674225296,-5.149999999999999,21890.75,0.0
2021-04-22 23:00:00,92,86098,76418,0,0,252.4,240.4986166476548,248.4530329212728,121.71000000000001,21524.5,0.0
2021-04-23 00:00:00,0,71318,74283,0,0,266.92,226.2006529345831,245.588951296606,70.84,17829.5,0.0
2021-04-23 01:00:00,4,69544,70393,0,0,233.6,203.59771307246461,215.9321693583588,130.16,17386.0,0.0
2021-04-23 02:00:00,8,68202,67319,0,0,229.92,211.71441801198,218.0255953971788,120.03,17050.5,0.0
2021-04-23 03:00:00,12,67435,64577,0,0,231.6,231.2994775866917,231.1870852921424,526.71,16858.75,0.0
2021-04-23 04:00:00,16,67201,61348,0,0,229.92,247.46260275207118,239.2582841915928,117.36,16800.25,0.0
2021-04-23 05:00:00,20,66816,59739,4,5,268.0,250.9549211605024,284.155837469824,123.12,16704.0,1.0
2021-04-23 06:00:00,24,66587,57428,2313,2358,308.0,297.6386465031314,312.4939221140472,154.45,16646.75,578.25
2021-04-23 07:00:00,28,64709,50812,16255,16714,334.92,347.786904771323,352.6161317586352,382.02,16177.25,4063.75
2021-04-23 08:00:00,32,65186,47811,41664,44885,332.64,320.0043660750105,339.45775832676,199.31,16296.5,10416.0
2021-04-23 09:00:00,36,65359,50285,68283,72595,255.56,310.1504164670353,297.2261125303756,703.3,16339.75,17070.75
2021-04-23 10:00:00,40,61879,44512,90921,94151,217.52,292.1971545932007,271.6345047141984,394.75,15469.75,22730.25
2021-04-23 11:00:00,44,58800,41444,108646,112829,203.36,237.7405476880524,261.3577472669192,97.73,14700.0,27161.5
2021-04-23 12:00:00,48,57260,42316,119290,126176,186.88,206.6930348167375,220.2224715858592,139.53,14315.0,29822.5
2021-04-23 13:00:00,52,57294,43641,120902,132638,174.08,179.6428609068785,192.8497712514276,123.09,14323.5,30225.5
2021-04-23 14:00:00,56,58732,44328,113650,127255,154.92,132.9277372913458,161.0108505891104,3.08,14683.0,28412.5
2021-04-23 15:00:00,60,58731,45113,99664,114912,160.24,99.74445333321555,137.1395354009208,-73.61,14682.75,24916.0
2021-04-23 16:00:00,64,58473,45171,79667,93212,181.16,164.3473560231111,170.456401940586,257.56,14618.25,19916.75
2021-04-23 17:00:00,68,56679,43379,53404,63577,205.44,202.52787252712722,216.5309117333236,-182.6,14169.75,13351.0
2021-04-23 18:00:00,72,51799,40015,25017,31093,256.0,226.73552993230282,270.918110259158,-263.14,12949.75,6254.25
2021-04-23 19:00:00,76,46059,37774,6394,8172,312.08,303.23012331664347,316.6217349489588,-16.1,11514.75,1598.5
2021-04-23 20:00:00,80,42891,38038,518,761,324.08,332.3153711927278,329.1755486967696,407.27,10722.75,129.5
2021-04-23 21:00:00,84,42959,37631,0,0,313.32,317.1821167793827,312.7667707997852,221.12,10739.75,0.0
2021-04-23 22:00:00,88,42379,36487,0,0,283.6,286.3033610413409,288.6002893121984,132.52,10594.75,0.0
2021-04-23 23:00:00,92,40627,37123,0,0,262.76,237.7342523690314,251.7033907580836,151.41,10156.75,0.0
2021-04-24 00:00:00,0,38902,37401,0,0,274.04,248.2496333495855,257.375893110398,137.36,9725.5,0.0
2021-04-24 01:00:00,4,37354,36175,0,0,258.0,242.05708905284982,246.1056765130196,170.29000000000002,9338.5,0.0
2021-04-24 02:00:00,8,36503,36742,0,0,245.6,198.5037160279005,217.3324807209716,114.42,9125.75,0.0
2021-04-24 03:00:00,12,36098,37626,0,0,227.44,221.524533940771,214.5006502420344,334.16,9024.5,0.0
2021-04-24 04:00:00,16,35797,37514,0,0,219.56,224.7951551386524,214.7725563444384,105.29,8949.25,0.0
2021-04-24 05:00:00,20,35294,38914,4,8,218.2,191.6861951422367,203.1229111810968,81.71000000000001,8823.5,1.0
2021-04-24 06:00:00,24,33481,37953,2673,2721,231.8,189.1502699213191,214.0160336069464,101.44,8370.25,668.25
2021-04-24 07:00:00,28,29524,31219,17566,18937,230.04,197.234994590175,216.1214300104032,199.38,7381.0,4391.5
2021-04-24 08:00:00,32,24771,19988,43319,48202,223.0,214.30177494499588,220.3697831657796,384.48,6192.75,10829.75
2021-04-24 09:00:00,36,21936,15463,70587,76689,218.72,210.997481514868,214.7246046576488,86.6,5484.0,17646.75
2021-04-24 10:00:00,40,20386,17924,92088,100938,200.0,174.1021344338768,175.721029757468,199.89,5096.5,23022.0
2021-04-24 11:00:00,44,19609,19127,107035,117518,191.84,128.6766764371095,146.98766569245,124.34,4902.25,26758.75
2021-04-24 12:00:00,48,19931,19314,115135,123843,175.6,98.1068183182655,110.3641256249484,121.22999999999999,4982.75,28783.75
2021-04-24 13:00:00,52,21851,21243,115051,123631,131.36,11.682954610237012,51.9076000333304,-183.76,5462.75,28762.75
2021-04-24 14:00:00,56,25670,25208,107283,116283,80.96,-47.314218710492725,6.18329813329624,-230.56,6417.5,26820.75
2021-04-24 15:00:00,60,29674,31415,92861,101462,78.04,-38.009284096335136,6.93786719831452,-188.5,7418.5,23215.25
2021-04-24 16:00:00,64,33878,37006,72975,82312,112.72,-0.6812881129473212,35.6891921894976,-136.78,8469.5,18243.75
2021-04-24 17:00:00,68,37481,42790,48392,56146,193.84,72.0506962349955,121.0787021374248,-121.81,9370.25,12098.0
2021-04-24 18:00:00,72,40004,47857,23716,28217,227.84,194.57269971682638,205.2902873552968,58.13,10001.0,5929.0
2021-04-24 19:00:00,76,41558,51315,6855,8523,270.6,229.32573247224312,250.412764245496,62.61,10389.5,1713.75
2021-04-24 20:00:00,80,43689,52346,545,848,293.72,306.2617684932286,284.8810191404688,271.21000000000004,10922.25,136.25
2021-04-24 21:00:00,84,46595,52339,0,0,274.24,229.87757525455748,245.886104926308,100.96000000000001,11648.75,0.0
2021-04-24 22:00:00,88,46629,48826,0,0,268.6,221.1177350515817,236.6687881211424,93.44,11657.25,0.0
2021-04-24 23:00:00,92,44636,46702,0,0,233.68,188.5625844721034,203.853090342348,90.69,11159.0,0.0
2021-04-25 00:00:00,0,43075,45444,0,0,203.28,165.1201075934297,180.0262815411264,-4.190000000000001,10768.75,0.0
2021-04-25 01:00:00,4,40547,43439,0,0,194.2,167.3766944725021,170.735084922916,188.64,10136.75,0.0
2021-04-25 02:00:00,8,39198,40123,0,0,194.84,136.1298355649534,164.7005356729724,179.49,9799.5,0.0
2021-04-25 03:00:00,12,38111,37223,0,0,193.2,168.2953349998561,166.0323575129532,207.01,9527.75,0.0
2021-04-25 04:00:00,16,36695,35376,0,0,192.12,159.4615272480082,166.8146653148212,250.94,9173.75,0.0
2021-04-25 05:00:00,20,36487,34759,14,14,189.28,164.9026401922359,165.6410623413608,229.27,9121.75,3.5
2021-04-25 06:00:00,24,35590,34459,2842,2747,179.04,171.017232153382,171.3736192295896,161.14,8897.5,710.5
2021-04-25 07:00:00,28,31164,30617,18247,17476,175.2,168.9025158041464,169.8110223122876,256.71,7791.0,4561.75
2021-04-25 08:00:00,32,22990,21108,44985,42898,173.92,177.0195411087505,175.3751080244272,51.800000000000004,5747.5,11246.25
2021-04-25 09:00:00,36,22131,21090,73282,70391,148.84,147.2612992089158,165.616682873184,-54.44,5532.75,18320.5
2021-04-25 10:00:00,40,23143,23417,95341,95054,71.2,81.37078425369288,86.0295514056632,-139.75,5785.75,23835.25
2021-04-25 11:00:00,44,22503,23574,108784,110942,62.0,49.801343092314106,50.8139297177356,310.71,5625.75,27196.0
2021-04-25 12:00:00,48,21764,23430,115148,117572,61.28,87.8249402808079,52.9542744475272,248.16,5441.0,28787.0
2021-04-25 13:00:00,52,21996,23473,115521,121918,6.44,-55.7835339241501,-49.5393038715732,-184.6,5499.0,28880.25
2021-04-25 14:00:00,56,23877,24755,110970,119311,-27.76,-166.232655895899,-116.2219744974664,-317.45,5969.25,27742.5
2021-04-25 15:00:00,60,27619,26265,99940,108828,-13.16,-192.349481267258,-135.94181439405,-289.85,6904.75,24985.0
2021-04-25 16:00:00,64,31555,29974,80774,90288,0.44,-121.10975153726291,-95.0653493473144,-266.28,7888.75,20193.5
2021-04-25 17:00:00,68,34269,36649,54410,62648,75.64,34.513326823917794,37.996554859846,-87.75,8567.25,13602.5
2021-04-25 18:00:00,72,34920,39134,25679,31481,218.8,194.8348095162067,188.990526605088,293.32,8730.0,6419.75
2021-04-25 19:00:00,76,34102,38743,6767,9016,263.72,247.5987953590867,251.2540542474576,225.61,8525.5,1691.75
2021-04-25 20:00:00,80,35358,40131,654,921,271.52,300.6989025761296,279.1630354151712,363.92,8839.5,163.5
2021-04-25 21:00:00,84,37971,42261,0,0,264.0,232.1729397991609,243.8488401024516,101.15,9492.75,0.0
2021-04-25 22:00:00,88,37396,42684,0,0,259.92,231.4748124847415,240.827299234174,114.4,9349.0,0.0
2021-04-25 23:00:00,92,34348,40715,0,0,239.92,221.2778425891022,228.4334371789764,99.23,8587.0,0.0
2021-04-26 00:00:00,0,34432,37143,0,0,210.0,196.930596928563,197.126886634998,109.48,8608.0,0.0
2021-04-26 01:00:00,4,30178,33231,0,0,204.56,193.6675682361757,189.7437131097004,128.01,7544.5,0.0
2021-04-26 02:00:00,8,26957,28693,0,0,210.04,196.6823387554852,190.0239806267184,312.74,6739.25,0.0
2021-04-26 03:00:00,12,24624,25102,0,0,204.4,210.1169286057788,199.4039553404124,195.86,6156.0,0.0
2021-04-26 04:00:00,16,23157,24033,0,0,204.68,193.5045516290367,200.0655877385732,250.88,5789.25,0.0
2021-04-26 05:00:00,20,22766,23036,25,26,228.24,234.5897544955407,229.4112806158152,401.61,5691.5,6.25
2021-04-26 06:00:00,24,22798,21372,3241,3151,299.84,274.6289243854216,286.9069627971596,116.17999999999999,5699.5,810.25
2021-04-26 07:00:00,28,20038,17140,20430,21286,327.84,301.8972124166932,317.6463114226448,168.10999999999999,5009.5,5107.5
2021-04-26 08:00:00,32,12844,10199,50990,53239,335.4,296.2954659889317,312.1258770094412,172.16,3211.0,12747.5
2021-04-26 09:00:00,36,10725,7753,82581,85614,296.92,247.1119287633694,250.5069504895792,136.16,2681.25,20645.25
2021-04-26 10:00:00,40,12272,10212,106163,111088,210.2,219.4558149231607,205.1695629263152,262.61,3068.0,26540.75
2021-04-26 11:00:00,44,12699,9621,121672,125540,204.28,209.1329515850049,203.654192663518,129.56,3174.75,30418.0
2021-04-26 12:00:00,48,12094,8468,128887,128989,200.48,202.4694028892921,203.4811886312596,24.07,3023.5,32221.75
2021-04-26 13:00:00,52,11181,8820,128173,129008,195.96,197.67963717482502,201.2342443336296,144.05,2795.25,32043.25
2021-04-26 14:00:00,56,10666,8811,120274,125726,193.36,188.351956629729,201.8959789006772,92.91,2666.5,30068.5
2021-04-26 15:00:00,60,10402,9129,105142,112064,196.56,204.1300955083641,207.5384166978612,153.36,2600.5,26285.5
2021-04-26 16:00:00,64,10743,10168,83911,92483,202.92,205.5841305925652,211.5424854185276,129.44,2685.75,20977.75
2021-04-26 17:00:00,68,11870,11847,57288,63123,243.88,220.8482791107692,231.8043941229932,132.69,2967.5,14322.0
2021-04-26 18:00:00,72,13901,13632,28468,31222,295.4,296.6602174166098,310.279671121934,181.13,3475.25,7117.0
2021-04-26 19:00:00,76,17511,18734,7923,8835,318.68,294.9857224385381,329.6065376111628,291.24,4377.75,1980.75
2021-04-26 20:00:00,80,25408,28301,670,956,324.08,297.5137129289941,302.166409047424,175.05,6352.0,167.5
2021-04-26 21:00:00,84,34449,40037,0,0,300.2,278.51198040246163,289.4930434208788,142.59,8612.25,0.0
2021-04-26 22:00:00,88,39888,45991,0,0,282.76,228.5206709205667,251.013298567756,115.61,9972.0,0.0
2021-04-26 23:00:00,92,42305,49969,0,0,253.96,208.6467009477714,215.078805654554,122.71000000000001,10576.25,0.0
2021-04-27 00:00:00,0,46590,52563,0,0,214.48,212.73748400492062,220.0186587003844,119.35,11647.5,0.0
2021-04-27 01:00:00,4,46179,52232,0,0,208.08,198.3482157249041,210.5348471786832,240.60999999999999,11544.75,0.0
2021-04-27 02:00:00,8,45363,52289,0,0,206.12,195.8759106042674,206.364848453648,134.61,11340.75,0.0
2021-04-27 03:00:00,12,44236,52255,0,0,201.28,179.64681533534412,204.4750326465928,106.28,11059.0,0.0
2021-04-27 04:00:00,16,43546,53022,0,0,204.8,187.1567805642058,204.3160814692108,358.65000000000003,10886.5,0.0
2021-04-27 05:00:00,20,43084,53616,34,31,220.24,196.9726877379902,208.1320514413064,155.74,10771.0,8.5
2021-04-27 06:00:00,24,43025,52869,3318,3034,302.36,238.9429418974019,246.6549788588768,370.9,10756.25,829.5
2021-04-27 07:00:00,28,39289,45433,20024,21632,331.76,263.1157875612224,272.3283014939028,415.95,9822.25,5006.0
2021-04-27 08:00:00,32,25058,26818,50173,55017,326.8,276.3124737182852,278.391001119526,534.48,6264.5,12543.25
2021-04-27 09:00:00,36,21529,22858,81796,86336,268.2,266.8997831703275,263.845964305648,118.19,5382.25,20449.0
2021-04-27 10:00:00,40,29899,33348,107288,114451,203.72,183.5349018047852,190.93930459449,-8.16,7474.75,26822.0
2021-04-27 11:00:00,44,33317,35173,125330,131905,199.92,166.6588731961159,171.8667135325132,216.64999999999998,8329.25,31332.5
2021-04-27 12:00:00,48,31264,31143,134717,142250,193.6,167.4310281559863,164.1128245703312,18.06,7816.0,33679.25
2021-04-27 13:00:00,52,29541,30252,134899,143149,185.64,156.3256196610321,158.1254993195516,18.259999999999998,7385.25,33724.75
2021-04-27 14:00:00,56,29186,30814,126483,136060,183.16,140.605997651982,147.3158320027768,132.07,7296.5,31620.75
2021-04-27 15:00:00,60,29799,31235,110436,120375,188.88,154.8434215291922,154.7554464076172,316.74,7449.75,27609.0
2021-04-27 16:00:00,64,31040,30837,87908,97394,196.24,176.5857562075764,177.2490613623788,139.68,7760.0,21977.0
2021-04-27 17:00:00,68,32970,29951,58414,67753,216.92,194.7551468976862,207.2840778032804,147.22,8242.5,14603.5
2021-04-27 18:00:00,72,35130,32395,27102,31897,290.2,255.23734908952173,253.2479357502484,290.57,8782.5,6775.5
2021-04-27 19:00:00,76,39257,36953,7010,9122,321.4,310.35382093276166,310.2684593960948,413.59,9814.25,1752.5
2021-04-27 20:00:00,80,53585,48154,798,993,323.48,356.0934346320624,303.6780251418676,382.07,13396.25,199.5
2021-04-27 21:00:00,84,70079,65725,0,0,279.64,296.1309796979577,298.2375344221408,238.88000000000002,17519.75,0.0
2021-04-27 22:00:00,88,76913,73636,0,0,228.92,219.9502518872127,230.794014007824,242.06,19228.25,0.0
2021-04-27 23:00:00,92,77433,78243,0,0,217.44,211.15208420674992,208.7471156076816,268.63,19358.25,0.0
2021-04-28 00:00:00,0,78270,75328,0,0,225.68,238.7496796829148,241.0628188240928,480.75,19567.5,0.0
2021-04-28 01:00:00,4,72259,66258,0,0,217.48,244.4800013659078,231.1801608538212,218.98,18064.75,0.0
2021-04-28 02:00:00,8,64140,57353,0,0,213.08,237.5216767410217,234.9268337028,380.19,16035.0,0.0
2021-04-28 03:00:00,12,56717,50394,0,0,214.28,240.2465195246596,230.619322541368,141.25,14179.25,0.0
2021-04-28 04:00:00,16,51041,45141,0,0,216.68,223.9012688277052,226.5419458445156,201.05,12760.25,0.0
2021-04-28 05:00:00,20,47579,42870,38,40,222.8,245.5489265800163,249.2061700276788,318.78,11894.75,9.5
2021-04-28 06:00:00,24,44826,39176,3265,3205,287.92,338.8546092100238,335.1397348822736,246.22,11206.5,816.25
2021-04-28 07:00:00,28,36669,30986,19656,21206,325.92,299.4680286287962,325.4133067511844,175.57,9167.25,4914.0
2021-04-28 08:00:00,32,19443,17295,49932,52716,342.28,301.715067472462,317.9709175419976,521.23,4860.75,12483.0
2021-04-28 09:00:00,36,14376,11221,79936,81923,279.96,322.0518259441682,272.9278651733332,691.29,3594.0,19984.0
2021-04-28 10:00:00,40,19106,14330,105113,107586,217.88,278.038950293626,265.7469285674764,270.38,4776.5,26278.25
2021-04-28 11:00:00,44,21704,18826,122002,125662,205.96,204.29371009893651,216.0905881395388,-27.950000000000003,5426.0,30500.5
2021-04-28 12:00:00,48,21470,22994,128263,132464,198.2,189.8670073409636,189.5890439025868,175.8,5367.5,32065.75
2021-04-28 13:00:00,52,18510,23473,124512,129778,197.8,165.21349546673,179.9105083558808,239.57999999999998,4627.5,31128.0
2021-04-28 14:00:00,56,15599,20734,112074,119386,203.36,174.5946599813347,173.5166930216568,114.67000000000002,3899.75,28018.5
2021-04-28 15:00:00,60,14651,19601,92397,103556,217.2,156.9864233358671,168.4446730449908,59.489999999999995,3662.75,23099.25
2021-04-28 16:00:00,64,16389,21775,70059,79708,223.84,173.7936300788773,186.0700651550692,169.12,4097.25,17514.75
2021-04-28 17:00:00,68,20890,28616,46001,50212,262.84,210.21233493844142,219.7301352893236,286.18,5222.5,11500.25
2021-04-28 18:00:00,72,28339,39197,21794,23117,285.36,247.7394179429977,241.7552607317128,296.25,7084.75,5448.5
2021-04-28 19:00:00,76,40511,51042,6627,7175,311.96,282.02008311618897,286.4778066549704,350.19,10127.75,1656.75
2021-04-28 20:00:00,80,56874,61259,724,714,308.48,296.34400719261,271.5925906597292,605.55,14218.5,181.0
2021-04-28 21:00:00,84,69213,66613,0,0,272.12,269.14738349875176,258.423386706416,344.19,17303.25,0.0
2021-04-28 22:00:00,88,72023,67005,0,0,257.16,260.0743373592742,256.1494371506944,256.78,18005.75,0.0
2021-04-28 23:00:00,92,70190,64732,0,0,216.84,230.4527621798455,223.6951647466364,173.39,17547.5,0.0
2021-04-29 00:00:00,0,65074,59489,0,0,210.36,224.5608819790863,227.4936942797836,338.99,16268.5,0.0
2021-04-29 01:00:00,4,58415,55900,0,0,213.44,221.1146700715202,219.5133176377484,264.02,14603.75,0.0
2021-04-29 02:00:00,8,53825,53156,0,0,211.56,218.8590766127501,213.346664525912,323.28,13456.25,0.0
2021-04-29 03:00:00,12,52111,49076,0,0,208.28,226.7759558037558,216.428126881066,297.57,13027.75,0.0
2021-04-29 04:00:00,16,53311,47121,0,0,208.16,228.0035957098774,221.1350927629944,267.62,13327.75,0.0
2021-04-29 05:00:00,20,53515,47660,19,16,215.04,231.8795881098183,227.6266794821056,187.01,13378.75,4.75
2021-04-29 06:00:00,24,53899,49257,2092,1918,266.48,258.9763316170171,280.9412806445736,2.1399999999999935,13474.75,523.0
2021-04-29 07:00:00,28,53278,49901,10202,8583,319.6,309.7753463472363,311.9036464593116,593.97,13319.5,2550.5
2021-04-29 08:00:00,32,51305,46675,22638,19267,340.32,427.9969927014917,355.6420001268312,453.61,12826.25,5659.5
2021-04-29 09:00:00,36,50865,46011,37680,33633,307.6,297.6182368681514,326.175455025756,164.41,12716.25,9420.0
2021-04-29 10:00:00,40,54878,50213,52718,47746,255.88,289.9567043321152,301.1857596493768,382.3,13719.5,13179.5
